Image,Class ID,Confidence,x_center,y_center,width,height
@EAHCI_2095.jpg,39,0.420072,0.184375,0.396875,0.05625,0.109375
@EAHCI_2095.jpg,39,0.439115,0.501562,0.572266,0.0885417,0.0945313
@EAHCI_2095.jpg,39,0.553229,0.145313,0.394141,0.0447917,0.114844
@EAHCI_2095.jpg,39,0.629494,0.113542,0.390234,0.0375,0.108594
@EAHCI_2095.jpg,0,0.776996,0.289583,0.682813,0.579167,0.634375
@EAHCI_2095.jpg,62,0.828613,0.749479,0.339844,0.463542,0.41875
@EAHCI_1841.jpg,67,0.267631,0.798182,0.365455,0.185455,0.294545
@EAHCI_1841.jpg,68,0.396022,0.755455,0.503636,0.285455,0.6
@EAHCI_1841.jpg,67,0.62506,0.250909,0.485455,0.389091,0.425455
@EAHCI_1661.jpg,62,0.280021,0.975,0.0727612,0.0444444,0.135572
@EAHCI_1661.jpg,2,0.449362,0.575463,0.434702,0.832407,0.409204
@EAHCI_1661.jpg,56,0.714303,0.0388889,0.257463,0.0777778,0.340796
@lobelia4cosmetics_14942.jpg,0,0.861932,0.628225,0.590234,0.240031,0.299219
@EAHCI_2087.jpg,0,0.260041,0.633984,0.408854,0.0445312,0.0864583
@EAHCI_2087.jpg,39,0.265319,0.226953,0.438021,0.0164062,0.059375
@EAHCI_2087.jpg,41,0.301685,0.181641,0.463021,0.0179687,0.0489583
@EAHCI_2087.jpg,39,0.348022,0.182031,0.464583,0.0171875,0.0479167
@EAHCI_2087.jpg,0,0.385679,0.576953,0.410937,0.0539063,0.113542
@EAHCI_2087.jpg,56,0.392332,0.535156,0.55625,0.1,0.0604167
@EAHCI_2087.jpg,56,0.398266,0.369922,0.6875,0.146094,0.322917
@EAHCI_2087.jpg,60,0.430146,0.196484,0.515625,0.182031,0.23125
@EAHCI_2087.jpg,60,0.468427,0.483984,0.921354,0.905469,0.153125
@EAHCI_2087.jpg,56,0.479601,0.373047,0.567187,0.121094,0.0802083
@EAHCI_2087.jpg,56,0.506753,0.0316406,0.514583,0.0289063,0.0916667
@EAHCI_2087.jpg,39,0.527336,0.433984,0.471354,0.0164062,0.0572917
@EAHCI_2087.jpg,39,0.530745,0.441797,0.560417,0.0210938,0.0854167
@EAHCI_2087.jpg,0,0.559373,0.0953125,0.549479,0.14375,0.298958
@EAHCI_2087.jpg,26,0.588435,0.894531,0.880208,0.210938,0.229167
@EAHCI_2087.jpg,56,0.594707,0.040625,0.626042,0.0765625,0.24375
@EAHCI_2087.jpg,0,0.611143,0.183594,0.405208,0.084375,0.114583
@EAHCI_2087.jpg,56,0.62164,0.678906,0.478125,0.0296875,0.075
@EAHCI_2087.jpg,0,0.683227,0.617188,0.480729,0.115625,0.190625
@EAHCI_2087.jpg,0,0.686171,0.525781,0.485417,0.115625,0.15625
@EAHCI_2087.jpg,0,0.701236,0.2,0.308854,0.053125,0.0989583
@EAHCI_2087.jpg,56,0.707648,0.667188,0.544792,0.0765625,0.0625
@EAHCI_2087.jpg,0,0.717769,0.498047,0.692708,0.211719,0.285417
@EAHCI_2087.jpg,0,0.762537,0.0601562,0.446354,0.0796875,0.192708
@EAHCI_2087.jpg,0,0.763673,0.373828,0.471354,0.133594,0.163542
@EAHCI_2087.jpg,62,0.789976,0.319141,0.219271,0.117969,0.111458
@EAHCI_2087.jpg,39,0.792755,0.588281,0.560417,0.021875,0.1
@EAHCI_2087.jpg,56,0.835422,0.51875,0.816146,0.209375,0.119792
@EAHCI_2087.jpg,56,0.872745,0.778125,0.761458,0.15,0.15
@EAHCI_2087.jpg,0,0.877987,0.857813,0.621875,0.139062,0.345833
@EAHCI_2087.jpg,56,0.883882,0.158594,0.753125,0.175,0.31875
@EAHCI_2087.jpg,0,0.900635,0.723047,0.645312,0.224219,0.398958
@yetenaweg_432.jpg,0,0.606882,0.536667,0.59375,0.433333,0.8125
@yetenaweg_432.jpg,0,0.836605,0.2175,0.58875,0.421667,0.815
@yetenaweg_432.jpg,0,0.907713,0.835,0.651875,0.323333,0.67875
@EAHCI_2489.jpg,29,0.258762,0.818232,0.592969,0.109392,0.075
@EAHCI_2489.jpg,32,0.557191,0.818232,0.593359,0.111602,0.0773437
@EAHCI_2489.jpg,0,0.561679,0.864088,0.792188,0.148066,0.117188
@EAHCI_2489.jpg,56,0.690279,0.747514,0.887891,0.144751,0.0835937
@EAHCI_2489.jpg,0,0.712699,0.814365,0.615234,0.274033,0.189844
@EAHCI_2489.jpg,0,0.775331,0.790055,0.846875,0.183425,0.164062
@EAHCI_2489.jpg,0,0.81501,0.751381,0.403125,0.128177,0.189063
@EAHCI_2489.jpg,0,0.820371,0.870166,0.398438,0.131492,0.195312
@EAHCI_2489.jpg,0,0.845597,0.801657,0.191406,0.21768,0.170312
@EAHCI_2533.jpg,54,0.2633,0.512963,0.324074,0.0759259,0.0740741
@EAHCI_2533.jpg,79,0.270611,0.839352,0.31713,0.310185,0.35463
@EAHCI_2533.jpg,67,0.30208,0.881019,0.386111,0.0675926,0.0574074
@EAHCI_2533.jpg,0,0.377914,0.836574,0.318056,0.302778,0.363889
@EAHCI_2533.jpg,0,0.528494,0.516204,0.314815,0.75463,0.396296
@lobelia4cosmetics_14232.jpg,39,0.362377,0.628516,0.549609,0.194531,0.455469
@lobelia4cosmetics_14232.jpg,75,0.771509,0.114844,0.749219,0.107813,0.323438
@lobelia4cosmetics_14651.jpg,46,0.326344,0.291128,0.940138,0.0913006,0.0852713
@lobelia4cosmetics_14651.jpg,45,0.757747,0.367356,0.780792,0.374677,0.233419
@EAHCI_1554.jpg,41,0.455372,0.706944,0.203125,0.1,0.09375
@EAHCI_1554.jpg,0,0.644585,0.907639,0.276953,0.181944,0.442969
@EAHCI_1554.jpg,0,0.697655,0.154861,0.133594,0.301389,0.265625
@yetenaweg_1041.jpg,67,0.814255,0.371875,0.476172,0.0875,0.0742188
@yetenaweg_1041.jpg,0,0.816434,0.270703,0.571875,0.413281,0.84375
@lobelia4cosmetics_14846.jpg,0,0.892511,0.467553,0.517969,0.259578,0.376563
@EAHCI_2082.jpg,73,0.259669,0.16713,0.651852,0.134259,0.158025
@EAHCI_2082.jpg,25,0.288326,0.921296,0.30679,0.155556,0.119753
@EAHCI_2082.jpg,0,0.293534,0.318519,0.412963,0.0611111,0.164198
@EAHCI_2082.jpg,26,0.34842,0.627778,0.618519,0.062963,0.108642
@EAHCI_2082.jpg,0,0.37061,0.39213,0.38642,0.0527778,0.153086
@EAHCI_2082.jpg,0,0.374744,0.824074,0.449383,0.0740741,0.251852
@EAHCI_2082.jpg,0,0.386608,0.487037,0.395679,0.0574074,0.137037
@EAHCI_2082.jpg,0,0.398377,0.923148,0.677778,0.15,0.634568
@EAHCI_2082.jpg,0,0.587314,0.702778,0.387654,0.0555556,0.125926
@EAHCI_2082.jpg,0,0.606622,0.368981,0.674074,0.119444,0.619753
@EAHCI_2082.jpg,0,0.629971,0.8625,0.672222,0.137963,0.630864
@EAHCI_2082.jpg,0,0.682896,0.455093,0.659259,0.110185,0.609877
@EAHCI_2082.jpg,0,0.688231,0.66713,0.657407,0.112037,0.598765
@EAHCI_2082.jpg,0,0.690545,0.561111,0.660494,0.148148,0.654321
@EAHCI_2082.jpg,0,0.731558,0.752778,0.659259,0.109259,0.577778
@EAHCI_2082.jpg,0,0.838508,0.259259,0.674074,0.155556,0.649383
@EAHCI_2082.jpg,0,0.850272,0.116204,0.659877,0.225,0.67284
@lobelia4cosmetics_14516.jpg,47,0.270616,0.58935,0.237365,0.0812274,0.0631769
@lobelia4cosmetics_14516.jpg,47,0.307676,0.331227,0.240072,0.0848375,0.0541516
@lobelia4cosmetics_14516.jpg,49,0.350895,0.420578,0.233755,0.0974729,0.0631769
@lobelia4cosmetics_14516.jpg,49,0.536241,0.65704,0.23556,0.0722022,0.0631769
@EAHCI_2014.jpg,0,0.486904,0.484375,0.503333,0.96875,0.983333
@EAHCI_1745.jpg,0,0.448935,0.148469,0.446698,0.296937,0.568815
@EAHCI_1745.jpg,0,0.483532,0.66245,0.630072,0.656458,0.739857
@EAHCI_1745.jpg,0,0.816709,0.44474,0.422832,0.364847,0.392204
@EAHCI_1745.jpg,0,0.871972,0.84221,0.317025,0.299601,0.279236
@EAHCI_2340.jpg,27,0.433813,0.528136,0.503906,0.0973036,0.398438
@EAHCI_2340.jpg,0,0.503831,0.525205,0.521484,0.762016,0.942969
@yetenaweg_238.jpg,0,0.579797,0.910156,0.876953,0.0566406,0.207031
@EAHCI_1668.jpg,26,0.250607,0.389062,0.458333,0.075,0.06875
@EAHCI_1668.jpg,0,0.321197,0.213281,0.525521,0.096875,0.567708
@EAHCI_1668.jpg,0,0.323784,0.513281,0.513021,0.0859375,0.469792
@EAHCI_1668.jpg,26,0.336371,0.573047,0.430208,0.0789063,0.1
@EAHCI_1668.jpg,0,0.367615,0.425781,0.509896,0.132812,0.509375
@EAHCI_1668.jpg,27,0.386241,0.855469,0.369792,0.01875,0.0541667
@EAHCI_1668.jpg,73,0.397676,0.478906,0.50625,0.0671875,0.0895833
@EAHCI_1668.jpg,0,0.441503,0.162109,0.543229,0.150781,0.605208
@EAHCI_1668.jpg,26,0.461478,0.478906,0.497917,0.06875,0.0916667
@EAHCI_1668.jpg,26,0.479626,0.166406,0.53125,0.059375,0.104167
@EAHCI_1668.jpg,0,0.496852,0.477344,0.505729,0.10625,0.515625
@EAHCI_1668.jpg,58,0.544727,0.195703,0.276563,0.0601562,0.128125
@EAHCI_1668.jpg,0,0.575746,0.572266,0.494792,0.0945313,0.522917
@EAHCI_1668.jpg,0,0.648053,0.660547,0.515625,0.111719,0.491667
@EAHCI_1668.jpg,0,0.670548,0.311719,0.516146,0.0796875,0.501042
@EAHCI_1668.jpg,0,0.673027,0.75625,0.558854,0.129688,0.603125
@EAHCI_1668.jpg,26,0.740245,0.919922,0.576042,0.144531,0.189583
@EAHCI_1668.jpg,0,0.744269,0.258594,0.529688,0.110937,0.538542
@EAHCI_1668.jpg,0,0.795245,0.377344,0.522917,0.120312,0.51875
@EAHCI_1668.jpg,0,0.849856,0.0632813,0.620313,0.126563,0.744792
@EAHCI_1668.jpg,0,0.866506,0.860937,0.605208,0.248437,0.766667
@DoctorsET_250.jpg,27,0.816615,0.482812,0.721528,0.078125,0.229167
@DoctorsET_250.jpg,0,0.938557,0.502734,0.529861,0.546094,0.906944
@yetenaweg_1069.jpg,33,0.319774,0.119444,0.462963,0.125926,0.185185
@yetenaweg_1069.jpg,0,0.511175,0.125,0.673611,0.103704,0.163889
@yetenaweg_979.jpg,27,0.339427,0.303432,0.529375,0.0296412,0.05875
@yetenaweg_979.jpg,0,0.572735,0.322933,0.7025,0.193448,0.16
@yetenaweg_979.jpg,0,0.701054,0.322153,0.49375,0.163807,0.1575
@yetenaweg_1183.jpg,14,0.327041,0.414815,0.437037,0.0833333,0.116667
@yetenaweg_1183.jpg,14,0.673234,0.475,0.243056,0.125926,0.0787037
@lobelia4cosmetics_14412.jpg,39,0.387272,0.50125,0.492083,0.379167,0.925833
@lobelia4cosmetics_14395.jpg,0,0.892511,0.467553,0.517969,0.259578,0.376563
@DoctorsET_45.jpg,4,0.3333,0.165234,0.432292,0.321094,0.55625
@DoctorsET_45.jpg,4,0.338036,0.853125,0.521354,0.278125,0.540625
@EAHCI_2335.jpg,73,0.294884,0.293359,0.477431,0.0664062,0.100694
@EAHCI_2335.jpg,73,0.309455,0.177344,0.398438,0.0640625,0.109375
@EAHCI_2335.jpg,73,0.318341,0.778516,0.458333,0.0835937,0.125
@EAHCI_2335.jpg,40,0.393621,0.435547,0.409722,0.0226563,0.138889
@EAHCI_2335.jpg,0,0.82501,0.494141,0.513889,0.102344,0.788194
@EAHCI_2335.jpg,0,0.825644,0.308594,0.517361,0.123438,0.84375
@EAHCI_2335.jpg,0,0.831765,0.409766,0.559028,0.0992187,0.729167
@EAHCI_2335.jpg,0,0.832166,0.684375,0.551215,0.117188,0.859375
@EAHCI_2335.jpg,0,0.848358,0.584766,0.518229,0.110156,0.845486
@EAHCI_2335.jpg,0,0.869746,0.198828,0.5,0.116406,0.833333
@EAHCI_2335.jpg,0,0.89507,0.802344,0.536458,0.140625,0.916667
@EAHCI_2335.jpg,0,0.913714,0.0921875,0.519097,0.121875,0.805556
@DoctorsET_740.jpg,41,0.539353,0.175781,0.773611,0.164062,0.155556
@DoctorsET_740.jpg,0,0.694163,0.0574219,0.7,0.113281,0.6
@DoctorsET_740.jpg,0,0.840817,0.941797,0.695833,0.114844,0.591667
@DoctorsET_740.jpg,41,0.886818,0.335938,0.767361,0.10625,0.148611
@DoctorsET_740.jpg,0,0.934468,0.564453,0.552083,0.338281,0.895833
@EAHCI_2015.jpg,0,0.341615,0.486462,0.612637,0.972924,0.67033
@EAHCI_2015.jpg,65,0.903316,0.281588,0.629121,0.563177,0.664835
@EAHCI_2179.jpg,58,0.521097,0.959375,0.537109,0.0791667,0.133594
@EAHCI_2179.jpg,0,0.524957,0.650521,0.73125,0.648958,0.501562
@EAHCI_2179.jpg,56,0.55955,0.153646,0.712891,0.303125,0.275781
@EAHCI_2179.jpg,63,0.611581,0.434375,0.564453,0.15,0.0945313
@EAHCI_2179.jpg,39,0.644852,0.631771,0.585547,0.0385417,0.0539063
@EAHCI_2179.jpg,39,0.820096,0.368229,0.578516,0.0364583,0.0804688
@EAHCI_2179.jpg,56,0.85993,0.841146,0.831641,0.317708,0.330469
@EAHCI_2179.jpg,0,0.929121,0.161458,0.498828,0.197917,0.419531
@yetenaweg_221.jpg,29,0.357484,0.866699,0.0644531,0.264648,0.125781
@DoctorsET_676.jpg,27,0.474407,0.240234,0.51875,0.0554687,0.120833
@DoctorsET_676.jpg,73,0.641469,0.819141,0.6875,0.117969,0.233333
@DoctorsET_676.jpg,0,0.845041,0.211328,0.55,0.422656,0.9
@DoctorsET_676.jpg,0,0.879805,0.853516,0.54375,0.292969,0.904167
@DoctorsET_213.jpg,27,0.816615,0.482812,0.721528,0.078125,0.229167
@DoctorsET_213.jpg,0,0.938557,0.502734,0.529861,0.546094,0.906944
@EAHCI_1751.jpg,0,0.432725,0.856952,0.10875,0.272727,0.2175
@EAHCI_1751.jpg,0,0.454665,0.36631,0.6175,0.705882,0.7425
@EAHCI_1751.jpg,0,0.61222,0.439171,0.326875,0.501337,0.48375
@EAHCI_1751.jpg,0,0.712744,0.669118,0.270625,0.177807,0.35875
@EAHCI_1751.jpg,0,0.74639,0.084893,0.371875,0.169786,0.36875
@EAHCI_1751.jpg,0,0.7516,0.278743,0.15125,0.188503,0.235
@EAHCI_1751.jpg,0,0.797169,0.837567,0.536875,0.322193,0.92625
@yetenaweg_1211.jpg,0,0.733585,0.091875,0.100625,0.06125,0.05875
@EAHCI_1952.jpg,0,0.261087,0.468162,0.279129,0.0477569,0.0819462
@EAHCI_1952.jpg,63,0.26382,0.67945,0.549296,0.10275,0.0588988
@EAHCI_1952.jpg,63,0.273749,0.674385,0.546735,0.156295,0.238156
@EAHCI_1952.jpg,26,0.282126,0.803184,0.587068,0.0868307,0.049936
@EAHCI_1952.jpg,73,0.304468,0.200434,0.581306,0.111433,0.0793854
@EAHCI_1952.jpg,0,0.307907,0.599132,0.441101,0.109986,0.390525
@EAHCI_1952.jpg,0,0.31548,0.872648,0.340589,0.0694645,0.133163
@EAHCI_1952.jpg,63,0.334059,0.476845,0.603073,0.10275,0.0614597
@EAHCI_1952.jpg,0,0.452931,0.607091,0.306658,0.0853835,0.113956
@EAHCI_1952.jpg,0,0.49931,0.798119,0.395647,0.146165,0.253521
@EAHCI_1952.jpg,0,0.535944,0.691028,0.384123,0.10275,0.209987
@EAHCI_1952.jpg,0,0.563007,0.675109,0.546735,0.157742,0.238156
@EAHCI_1952.jpg,0,0.588042,0.797395,0.544814,0.136035,0.244558
@EAHCI_1952.jpg,0,0.630156,0.301013,0.418694,0.144718,0.335467
@EAHCI_1952.jpg,0,0.647491,0.43343,0.427017,0.143271,0.323944
@EAHCI_1952.jpg,0,0.693254,0.147612,0.369398,0.185239,0.326504
@EAHCI_1952.jpg,0,0.776221,0.523878,0.448143,0.136035,0.402049
@EAHCI_1952.jpg,0,0.818754,0.929088,0.494878,0.138929,0.372599
@EAHCI_1952.jpg,0,0.842569,0.146889,0.591549,0.241679,0.338028
@EAHCI_1952.jpg,0,0.863826,0.3589,0.585147,0.191027,0.297055
@DoctorsET_20.jpg,4,0.3333,0.165234,0.432292,0.321094,0.55625
@DoctorsET_20.jpg,4,0.338036,0.853125,0.521354,0.278125,0.540625
@EAHCI_2151.jpg,73,0.270125,0.16713,0.652469,0.134259,0.159259
@EAHCI_2151.jpg,25,0.277216,0.921759,0.307407,0.15463,0.120988
@EAHCI_2151.jpg,0,0.291775,0.318981,0.412963,0.0601852,0.164198
@EAHCI_2151.jpg,26,0.349734,0.627778,0.619136,0.062963,0.107407
@EAHCI_2151.jpg,0,0.372689,0.39213,0.38642,0.0527778,0.153086
@EAHCI_2151.jpg,0,0.373195,0.824074,0.45,0.0740741,0.253086
@EAHCI_2151.jpg,0,0.385487,0.487037,0.395679,0.0574074,0.137037
@EAHCI_2151.jpg,0,0.390177,0.923611,0.677778,0.149074,0.634568
@EAHCI_2151.jpg,0,0.591468,0.703241,0.387654,0.0564815,0.125926
@EAHCI_2151.jpg,0,0.606972,0.369444,0.674074,0.118519,0.619753
@EAHCI_2151.jpg,0,0.632367,0.8625,0.672222,0.137963,0.630864
@EAHCI_2151.jpg,0,0.680889,0.455093,0.659259,0.110185,0.609877
@EAHCI_2151.jpg,0,0.688863,0.66713,0.657407,0.112037,0.598765
@EAHCI_2151.jpg,0,0.694757,0.561111,0.661111,0.148148,0.653086
@EAHCI_2151.jpg,0,0.729432,0.752778,0.659259,0.109259,0.577778
@EAHCI_2151.jpg,0,0.841605,0.259259,0.674074,0.155556,0.649383
@EAHCI_2151.jpg,0,0.85056,0.116204,0.659877,0.225,0.67284
@lobelia4cosmetics_14465.jpg,39,0.370264,0.668125,0.625,0.26125,0.705
@EAHCI_1848.jpg,63,0.31313,0.565625,0.5125,0.81875,0.88125
@EAHCI_2096.jpg,0,0.289152,0.318981,0.412963,0.0601852,0.164198
@EAHCI_2096.jpg,25,0.301583,0.931481,0.308642,0.135185,0.120988
@EAHCI_2096.jpg,0,0.367052,0.39213,0.38642,0.0527778,0.153086
@EAHCI_2096.jpg,26,0.368365,0.627778,0.619136,0.062963,0.107407
@EAHCI_2096.jpg,0,0.373005,0.486574,0.395679,0.0564815,0.137037
@EAHCI_2096.jpg,0,0.375527,0.921759,0.678395,0.152778,0.630864
@EAHCI_2096.jpg,0,0.380678,0.824074,0.439506,0.0740741,0.232099
@EAHCI_2096.jpg,0,0.590121,0.703241,0.387654,0.0564815,0.125926
@EAHCI_2096.jpg,0,0.630845,0.369444,0.673457,0.116667,0.618519
@EAHCI_2096.jpg,0,0.637857,0.8625,0.673457,0.139815,0.630864
@EAHCI_2096.jpg,0,0.686924,0.561574,0.660494,0.147222,0.651852
@EAHCI_2096.jpg,0,0.692609,0.667593,0.657407,0.112963,0.601235
@EAHCI_2096.jpg,0,0.703021,0.455093,0.659259,0.110185,0.609877
@EAHCI_2096.jpg,0,0.729158,0.752778,0.660494,0.109259,0.577778
@EAHCI_2096.jpg,0,0.849898,0.259259,0.674074,0.155556,0.649383
@EAHCI_2096.jpg,0,0.862333,0.116667,0.661111,0.225926,0.67284
@DoctorsET_672.jpg,0,0.419931,0.844922,0.25,0.305469,0.491667
@DoctorsET_672.jpg,0,0.756536,0.871094,0.682639,0.25625,0.618056
@yetenaweg_655.jpg,0,0.456966,0.85625,0.461111,0.06875,0.133333
@yetenaweg_655.jpg,0,0.460273,0.857813,0.647222,0.078125,0.15
@EAHCI_2161.jpg,76,0.288266,0.669141,0.371354,0.199219,0.542708
@EAHCI_2161.jpg,0,0.436456,0.485547,0.499479,0.971094,0.986458
@lobelia4cosmetics_15055.jpg,47,0.270616,0.58935,0.237365,0.0812274,0.0631769
@lobelia4cosmetics_15055.jpg,47,0.307676,0.331227,0.240072,0.0848375,0.0541516
@lobelia4cosmetics_15055.jpg,49,0.350895,0.420578,0.233755,0.0974729,0.0631769
@lobelia4cosmetics_15055.jpg,49,0.536241,0.65704,0.23556,0.0722022,0.0631769
@EAHCI_1798.jpg,73,0.286662,0.370703,0.538071,0.0617188,0.108291
@EAHCI_1798.jpg,73,0.291595,0.248047,0.568528,0.0570313,0.0981387
@EAHCI_1798.jpg,58,0.303065,0.920703,0.761421,0.157031,0.463621
@EAHCI_1798.jpg,0,0.303896,0.563281,0.216582,0.0421875,0.111675
@EAHCI_1798.jpg,73,0.307231,0.369922,0.532995,0.0851562,0.63621
@EAHCI_1798.jpg,73,0.358527,0.294922,0.547377,0.0648438,0.106599
@EAHCI_1798.jpg,0,0.53275,0.553125,0.182741,0.059375,0.199662
@EAHCI_1798.jpg,0,0.563263,0.276953,0.552453,0.100781,0.746193
@EAHCI_1798.jpg,0,0.579398,0.415625,0.505076,0.075,0.708968
@EAHCI_1798.jpg,0,0.656759,0.46875,0.498308,0.0671875,0.634518
@EAHCI_1798.jpg,0,0.675783,0.365625,0.523689,0.109375,0.773266
@EAHCI_1798.jpg,0,0.694237,0.513281,0.507614,0.06875,0.646362
@EAHCI_1798.jpg,0,0.746336,0.21875,0.539763,0.0796875,0.747885
@EAHCI_1798.jpg,0,0.846883,0.669531,0.535533,0.0953125,0.756345
@EAHCI_1798.jpg,0,0.860803,0.591797,0.530457,0.116406,0.749577
@EAHCI_1798.jpg,0,0.908987,0.133203,0.519459,0.142969,0.862944
@EAHCI_1798.jpg,0,0.922194,0.757031,0.521151,0.110937,0.818951
@lobelia4cosmetics_14464.jpg,39,0.295852,0.299375,0.555625,0.23875,0.83625
@lobelia4cosmetics_14464.jpg,39,0.355243,0.770625,0.58625,0.09125,0.5425
@yetenaweg_392.jpg,0,0.493049,0.205,0.441667,0.245556,0.248148
@DoctorsET_680.jpg,49,0.25043,0.898828,0.875,0.0273438,0.0416667
@DoctorsET_680.jpg,46,0.276209,0.908594,0.616667,0.0796875,0.102778
@DoctorsET_680.jpg,49,0.306273,0.607813,0.900694,0.0484375,0.0625
@DoctorsET_680.jpg,41,0.327372,0.457422,0.434722,0.0382813,0.0805556
@DoctorsET_680.jpg,49,0.360663,0.926562,0.870139,0.142188,0.104167
@DoctorsET_680.jpg,41,0.479916,0.487109,0.430556,0.0320312,0.075
@DoctorsET_680.jpg,49,0.565937,0.565625,0.943056,0.0546875,0.105556
@DoctorsET_680.jpg,49,0.58427,0.622656,0.956944,0.053125,0.0833333
@DoctorsET_680.jpg,27,0.601646,0.639844,0.409028,0.0390625,0.181944
@DoctorsET_680.jpg,0,0.642249,0.647266,0.514583,0.314844,0.906944
@DoctorsET_680.jpg,68,0.713163,0.442969,0.571528,0.15,0.209722
@DoctorsET_680.jpg,0,0.742684,0.242188,0.328472,0.214062,0.481944
@DoctorsET_680.jpg,0,0.752486,0.0574219,0.826389,0.103906,0.313889
@DoctorsET_680.jpg,0,0.839904,0.246484,0.739583,0.0664062,0.1625
@DoctorsET_680.jpg,0,0.86644,0.1625,0.740278,0.0546875,0.155556
@EAHCI_1870.jpg,0,0.44531,0.148469,0.446301,0.296937,0.56961
@EAHCI_1870.jpg,0,0.48496,0.66245,0.629674,0.659121,0.740652
@EAHCI_1870.jpg,0,0.815128,0.44474,0.422832,0.364847,0.392204
@EAHCI_1870.jpg,0,0.87129,0.84221,0.317025,0.299601,0.279236
@yetenaweg_194.jpg,0,0.815415,0.210417,0.818408,0.151389,0.349917
@DoctorsET_403.jpg,74,0.800331,0.284211,0.489375,0.235088,0.16875
@CheMed123_2.jpg,32,0.260299,0.18883,0.785533,0.0606383,0.0583756
@CheMed123_2.jpg,32,0.267825,0.245745,0.808376,0.308511,0.129442
@CheMed123_2.jpg,32,0.327825,0.178723,0.807107,0.0446809,0.0507614
@CheMed123_2.jpg,32,0.376453,0.684574,0.816624,0.0521277,0.0571066
@CheMed123_2.jpg,32,0.398482,0.771277,0.758883,0.0446809,0.0456853
@CheMed123_2.jpg,32,0.416995,0.380851,0.906091,0.0617021,0.0609137
@CheMed123_2.jpg,32,0.490784,0.828723,0.786802,0.0744681,0.071066
@CheMed123_2.jpg,32,0.547289,0.244681,0.854061,0.0446809,0.0558376
@CheMed123_2.jpg,32,0.586021,0.709043,0.855964,0.0478723,0.0545685
@CheMed123_2.jpg,32,0.620712,0.846808,0.800127,0.0617021,0.0494924
@CheMed123_2.jpg,32,0.710505,0.759574,0.801396,0.0425532,0.0571066
@DoctorsET_474.jpg,49,0.387296,0.59375,0.864583,0.0453125,0.0819444
@DoctorsET_474.jpg,49,0.496214,0.584375,0.747222,0.0515625,0.0611111
@DoctorsET_474.jpg,41,0.617544,0.101953,0.961111,0.0945313,0.0722222
@DoctorsET_474.jpg,0,0.676538,0.766016,0.465972,0.467969,0.856944
@DoctorsET_474.jpg,0,0.687502,0.476562,0.525694,0.328125,0.798611
@DoctorsET_474.jpg,41,0.704979,0.932813,0.840278,0.09375,0.155556
@DoctorsET_474.jpg,49,0.732447,0.638672,0.899306,0.0742188,0.123611
@lobelia4cosmetics_14267.jpg,39,0.278497,0.502941,0.535294,0.391176,0.673529
@DoctorsET_585.jpg,27,0.339344,0.160938,0.447222,0.0359375,0.177778
@DoctorsET_585.jpg,0,0.392488,0.524609,0.370139,0.288281,0.734722
@DoctorsET_585.jpg,0,0.816812,0.614453,0.627083,0.135156,0.654167
@DoctorsET_585.jpg,0,0.881081,0.136719,0.601389,0.10625,0.783333
@DoctorsET_585.jpg,56,0.92996,0.754297,0.785417,0.189844,0.429167
@DoctorsET_585.jpg,56,0.935165,0.245703,0.790972,0.194531,0.406944
@yetenaweg_863.jpg,0,0.844901,0.280469,0.48625,0.348437,0.83
@yetenaweg_863.jpg,0,0.864411,0.759766,0.475,0.464844,0.865
@EAHCI_2453.jpg,73,0.346898,0.658594,0.558333,0.24375,0.672917
@EAHCI_2453.jpg,73,0.381314,0.652734,0.563542,0.147656,0.233333
@EAHCI_2453.jpg,73,0.476699,0.114844,0.938021,0.21875,0.123958
@EAHCI_2453.jpg,0,0.606196,0.660156,0.554688,0.228125,0.761458
@EAHCI_2453.jpg,73,0.650205,0.401563,0.648958,0.128125,0.229167
@EAHCI_2453.jpg,0,0.818893,0.433203,0.566667,0.210156,0.570833
@DoctorsET_82.jpg,0,0.268287,0.241525,0.420312,0.0661017,0.0578125
@DoctorsET_82.jpg,0,0.28516,0.394915,0.421484,0.061017,0.0867188
@DoctorsET_82.jpg,0,0.287374,0.327966,0.667188,0.161017,0.0859375
@DoctorsET_82.jpg,0,0.306648,0.0847458,0.534766,0.122034,0.117969
@DoctorsET_82.jpg,0,0.323563,0.0720339,0.303125,0.0728814,0.0796875
@DoctorsET_82.jpg,0,0.460356,0.111864,0.674609,0.118644,0.0757812
@DoctorsET_82.jpg,0,0.563669,0.30678,0.426172,0.0915254,0.0789063
@DoctorsET_82.jpg,0,0.595988,0.231356,0.871094,0.120339,0.0421875
@DoctorsET_82.jpg,0,0.60496,0.207627,0.426172,0.150847,0.0835937
@DoctorsET_82.jpg,0,0.737182,0.29322,0.552734,0.166102,0.0789063
@DoctorsET_557.jpg,0,0.623835,0.596484,0.261727,0.175781,0.308102
@DoctorsET_557.jpg,0,0.723377,0.364062,0.520789,0.15625,0.478678
@DoctorsET_557.jpg,27,0.725575,0.379687,0.497335,0.021875,0.114072
@DoctorsET_557.jpg,0,0.749338,0.421094,0.201493,0.151562,0.317697
@DoctorsET_557.jpg,0,0.763633,0.624609,0.526652,0.146094,0.488273
@DoctorsET_557.jpg,0,0.871644,0.492969,0.486141,0.18125,0.573561
@yetenaweg_784.jpg,74,0.289174,0.758984,0.88943,0.0476562,0.0848401
